TransactionID,ClaimNumber,TransactionType,CostType,Amount,TransactionDate,CheckNumber
KM-TXN-001551,KM-CLM-000585,Payment,Indemnity,774.08,2023-05-12,CHK-883106
KM-TXN-001552,KM-CLM-000798,Reserve,Medical,6049.76,2023-01-12,
KM-TXN-001553,KM-CLM-000275,Payment,Legal,1649.55,2022-01-12,CHK-983031
KM-TXN-001554,KM-CLM-000067,Reserve,Indemnity,32137.43,2021-06-18,
KM-TXN-001555,KM-CLM-000050,Reserve,Expense,4774.52,2024-03-18,
KM-TXN-001556,KM-CLM-000515,Reserve Change,Medical,1021.75,2022-03-29,
KM-TXN-001557,KM-CLM-000226,Payment,Expense,3032.05,2024-01-12,CHK-978559
KM-TXN-001558,KM-CLM-000578,Payment,Legal,798.7,2022-04-04,CHK-103381
KM-TXN-001559,KM-CLM-000506,Reserve,Medical,10644.47,2024-05-07,
KM-TXN-001560,KM-CLM-000155,Reserve Change,Expense,2027.88,2023-01-15,
KM-TXN-001561,KM-CLM-000480,Reserve,Expense,5737.57,2024-07-18,
KM-TXN-001562,KM-CLM-000111,Payment,Medical,181.03,2022-04-30,CHK-426279
KM-TXN-001563,KM-CLM-000483,Payment,Legal,725.45,2023-02-12,CHK-387061
KM-TXN-001564,KM-CLM-000768,Reserve Change,Indemnity,928.62,2024-02-23,
KM-TXN-001565,KM-CLM-000274,Reserve Change,Indemnity,-475.61,2023-01-12,
KM-TXN-001566,KM-CLM-000155,Reserve,Medical,15115.49,2021-10-11,
KM-TXN-001567,KM-CLM-000651,Reserve Change,Medical,3784.87,2023-01-25,
KM-TXN-001568,KM-CLM-000167,Recovery,Subrogation,-938.79,2021-07-02,
KM-TXN-001569,KM-CLM-000019,Reserve Change,Medical,3785.64,2023-12-17,
KM-TXN-001570,KM-CLM-000345,Reserve Change,Legal,2500.47,2021-08-23,
KM-TXN-001571,KM-CLM-000735,Payment,Expense,961.45,2022-08-20,CHK-687789
KM-TXN-001572,KM-CLM-000569,Recovery,Salvage,-661.28,2023-01-01,
KM-TXN-001573,KM-CLM-000294,Payment,Legal,483.65,2022-02-08,CHK-467719
KM-TXN-001574,KM-CLM-000645,Payment,Medical,10851.66,2021-09-17,CHK-223432
KM-TXN-001575,KM-CLM-000462,Reserve,Indemnity,748.67,2024-02-26,
KM-TXN-001576,KM-CLM-000338,Reserve,Medical,215.69,2023-02-17,
KM-TXN-001577,KM-CLM-000452,Reserve,Expense,118302.13,2021-06-11,
KM-TXN-001578,KM-CLM-000344,Reserve Change,Medical,-464.27,2023-10-30,
KM-TXN-001579,KM-CLM-000717,Reserve,Expense,18809.77,2023-05-23,
KM-TXN-001580,KM-CLM-000631,Reserve,Medical,14756.06,2021-06-02,
KM-TXN-001581,KM-CLM-000765,Payment,Indemnity,6339.01,2021-09-11,CHK-458038
KM-TXN-001582,KM-CLM-000085,Payment,Expense,3675.19,2022-10-28,CHK-588900
KM-TXN-001583,KM-CLM-000697,Reserve Change,Medical,2986.92,2022-03-10,
KM-TXN-001584,KM-CLM-000737,Payment,Legal,109.07,2023-05-19,CHK-695772
KM-TXN-001585,KM-CLM-000660,Reserve,Medical,1158.14,2023-01-02,
KM-TXN-001586,KM-CLM-000389,Reserve Change,Indemnity,-13139.23,2024-03-25,
KM-TXN-001587,KM-CLM-000792,Reserve,Legal,1436.72,2024-07-23,
KM-TXN-001588,KM-CLM-000227,Reserve Change,Indemnity,-2665.24,2022-04-14,
KM-TXN-001589,KM-CLM-000286,Reserve,Medical,4126.28,2021-11-24,
KM-TXN-001590,KM-CLM-000284,Reserve Change,Legal,-4738.66,2022-12-07,
KM-TXN-001591,KM-CLM-000693,Reserve,Expense,2896.79,2022-03-20,
KM-TXN-001592,KM-CLM-000109,Reserve Change,Legal,-2589.46,2022-07-08,
KM-TXN-001593,KM-CLM-000135,Reserve,Legal,8251.26,2023-11-02,
KM-TXN-001594,KM-CLM-000291,Reserve,Medical,15347.2,2024-09-11,
KM-TXN-001595,KM-CLM-000615,Reserve Change,Expense,1071.04,2021-11-13,
KM-TXN-001596,KM-CLM-000713,Reserve,Expense,12650.68,2023-01-17,
KM-TXN-001597,KM-CLM-000508,Reserve Change,Legal,954.2,2022-08-23,
KM-TXN-001598,KM-CLM-000629,Recovery,Deductible,-2179.83,2021-08-05,
KM-TXN-001599,KM-CLM-000029,Payment,Legal,16932.27,2024-01-26,CHK-976720
KM-TXN-001600,KM-CLM-000394,Payment,Legal,96.01,2023-05-28,CHK-830115
KM-TXN-001601,KM-CLM-000027,Reserve Change,Expense,5666.02,2022-10-23,
KM-TXN-001602,KM-CLM-000467,Reserve Change,Legal,-6448.0,2023-08-01,
KM-TXN-001603,KM-CLM-000013,Payment,Indemnity,2259.63,2023-10-14,CHK-190277
KM-TXN-001604,KM-CLM-000554,Reserve,Medical,7273.79,2023-08-27,
KM-TXN-001605,KM-CLM-000445,Reserve,Medical,12242.32,2021-12-18,
KM-TXN-001606,KM-CLM-000224,Reserve,Medical,4553.25,2022-11-18,
KM-TXN-001607,KM-CLM-000463,Payment,Legal,1797.48,2023-02-09,CHK-693692
KM-TXN-001608,KM-CLM-000021,Reserve Change,Medical,1716.98,2023-02-27,
KM-TXN-001609,KM-CLM-000387,Reserve Change,Legal,-1730.71,2022-05-21,
KM-TXN-001610,KM-CLM-000648,Reserve Change,Medical,-9497.28,2024-07-29,
KM-TXN-001611,KM-CLM-000326,Payment,Expense,1804.24,2023-11-10,CHK-585496
KM-TXN-001612,KM-CLM-000733,Payment,Legal,736.13,2023-03-23,CHK-192444
KM-TXN-001613,KM-CLM-000467,Reserve Change,Legal,-4171.42,2024-08-28,
KM-TXN-001614,KM-CLM-000657,Reserve Change,Medical,-4657.84,2022-03-13,
KM-TXN-001615,KM-CLM-000522,Payment,Expense,169.78,2022-07-14,CHK-221909
KM-TXN-001616,KM-CLM-000225,Reserve,Expense,2698.61,2022-10-26,
KM-TXN-001617,KM-CLM-000653,Payment,Indemnity,1809.78,2022-03-05,CHK-194960
KM-TXN-001618,KM-CLM-000475,Payment,Medical,4544.23,2023-10-01,CHK-291366
KM-TXN-001619,KM-CLM-000618,Reserve,Indemnity,2026.18,2024-07-10,
KM-TXN-001620,KM-CLM-000780,Payment,Expense,12004.29,2022-07-14,CHK-864989
KM-TXN-001621,KM-CLM-000706,Reserve,Legal,11797.42,2023-02-07,
KM-TXN-001622,KM-CLM-000458,Reserve Change,Expense,-5605.43,2023-02-15,
KM-TXN-001623,KM-CLM-000640,Reserve,Medical,2362.73,2021-11-23,
KM-TXN-001624,KM-CLM-000213,Payment,Indemnity,20452.34,2023-01-30,CHK-190615
KM-TXN-001625,KM-CLM-000663,Reserve Change,Legal,3799.76,2024-08-04,
KM-TXN-001626,KM-CLM-000481,Payment,Expense,960.77,2024-01-01,CHK-294677
KM-TXN-001627,KM-CLM-000180,Reserve Change,Legal,4463.28,2024-06-22,
KM-TXN-001628,KM-CLM-000538,Recovery,Salvage,-188.44,2022-06-11,
KM-TXN-001629,KM-CLM-000527,Reserve Change,Legal,-2763.39,2023-07-10,
KM-TXN-001630,KM-CLM-000022,Payment,Legal,110.4,2023-11-12,CHK-432924
KM-TXN-001631,KM-CLM-000345,Reserve,Legal,12155.75,2021-12-14,
KM-TXN-001632,KM-CLM-000577,Payment,Expense,446.45,2022-03-11,CHK-719864
KM-TXN-001633,KM-CLM-000763,Reserve Change,Legal,-402.89,2024-05-14,
KM-TXN-001634,KM-CLM-000021,Payment,Expense,282.67,2023-11-23,CHK-757063
KM-TXN-001635,KM-CLM-000745,Reserve,Expense,6638.38,2023-03-04,
KM-TXN-001636,KM-CLM-000408,Reserve,Legal,4397.38,2024-03-28,
KM-TXN-001637,KM-CLM-000487,Payment,Indemnity,308.4,2023-06-03,CHK-121084
KM-TXN-001638,KM-CLM-000528,Recovery,Subrogation,-412.68,2024-01-16,
KM-TXN-001639,KM-CLM-000416,Reserve,Legal,6001.69,2023-05-27,
KM-TXN-001640,KM-CLM-000272,Payment,Medical,3084.72,2023-10-24,CHK-903966
KM-TXN-001641,KM-CLM-000205,Reserve,Expense,52836.23,2024-01-12,
KM-TXN-001642,KM-CLM-000298,Recovery,Deductible,-2248.18,2023-10-10,
KM-TXN-001643,KM-CLM-000672,Reserve Change,Indemnity,-3475.25,2023-09-19,
KM-TXN-001644,KM-CLM-000553,Payment,Expense,773.79,2024-01-01,CHK-277561
KM-TXN-001645,KM-CLM-000108,Reserve,Indemnity,574.81,2021-07-27,
KM-TXN-001646,KM-CLM-000637,Reserve,Expense,1080.73,2024-07-19,
KM-TXN-001647,KM-CLM-000152,Payment,Indemnity,5075.53,2021-07-25,CHK-927050
KM-TXN-001648,KM-CLM-000013,Payment,Expense,268.56,2023-10-11,CHK-110945
KM-TXN-001649,KM-CLM-000715,Payment,Medical,1501.3,2021-11-29,CHK-328092
KM-TXN-001650,KM-CLM-000079,Reserve Change,Indemnity,-1507.75,2022-03-15,
KM-TXN-001651,KM-CLM-000554,Reserve Change,Indemnity,-3789.17,2023-02-10,
KM-TXN-001652,KM-CLM-000169,Reserve,Indemnity,696.82,2022-10-10,
KM-TXN-001653,KM-CLM-000249,Reserve,Expense,286.71,2024-09-01,
KM-TXN-001654,KM-CLM-000121,Payment,Indemnity,382.99,2024-04-14,CHK-768934
KM-TXN-001655,KM-CLM-000387,Payment,Medical,1636.43,2023-07-05,CHK-492722
KM-TXN-001656,KM-CLM-000439,Payment,Expense,3704.07,2022-02-16,CHK-582711
KM-TXN-001657,KM-CLM-000272,Reserve Change,Medical,8059.66,2024-06-17,
KM-TXN-001658,KM-CLM-000300,Reserve,Expense,8117.07,2024-08-02,
KM-TXN-001659,KM-CLM-000721,Reserve Change,Expense,2963.88,2023-01-22,
KM-TXN-001660,KM-CLM-000473,Payment,Expense,12454.77,2021-09-18,CHK-185222
KM-TXN-001661,KM-CLM-000158,Reserve Change,Expense,1691.65,2023-08-14,
KM-TXN-001662,KM-CLM-000633,Payment,Medical,5882.25,2022-02-13,CHK-859459
KM-TXN-001663,KM-CLM-000227,Recovery,Deductible,-455.05,2023-09-04,
KM-TXN-001664,KM-CLM-000421,Reserve,Medical,14499.6,2021-06-13,
KM-TXN-001665,KM-CLM-000024,Reserve Change,Expense,1049.99,2024-01-04,
KM-TXN-001666,KM-CLM-000742,Reserve,Indemnity,3419.45,2024-04-26,
KM-TXN-001667,KM-CLM-000538,Payment,Expense,11575.46,2023-12-30,CHK-358717
KM-TXN-001668,KM-CLM-000570,Reserve,Expense,808.65,2021-09-20,
KM-TXN-001669,KM-CLM-000777,Reserve,Expense,1353.07,2021-11-21,
KM-TXN-001670,KM-CLM-000638,Reserve,Legal,28750.4,2021-09-21,
KM-TXN-001671,KM-CLM-000787,Reserve,Legal,21093.57,2022-12-06,
KM-TXN-001672,KM-CLM-000540,Payment,Indemnity,1835.8,2022-01-06,CHK-422733
KM-TXN-001673,KM-CLM-000128,Reserve Change,Legal,1698.47,2023-04-14,
KM-TXN-001674,KM-CLM-000094,Payment,Medical,3363.92,2021-12-17,CHK-977981
KM-TXN-001675,KM-CLM-000703,Reserve Change,Legal,1825.08,2023-01-17,
KM-TXN-001676,KM-CLM-000421,Reserve,Medical,7056.71,2024-08-02,
KM-TXN-001677,KM-CLM-000272,Payment,Medical,659.47,2024-02-12,CHK-813965
KM-TXN-001678,KM-CLM-000484,Reserve,Medical,31487.56,2023-04-10,
KM-TXN-001679,KM-CLM-000005,Reserve,Legal,3618.89,2021-10-03,
KM-TXN-001680,KM-CLM-000157,Reserve,Medical,1112.24,2022-02-04,
KM-TXN-001681,KM-CLM-000052,Payment,Legal,2123.7,2024-09-10,CHK-773518
KM-TXN-001682,KM-CLM-000243,Reserve,Legal,8224.06,2024-04-12,
KM-TXN-001683,KM-CLM-000663,Reserve Change,Expense,1976.77,2021-09-17,
KM-TXN-001684,KM-CLM-000774,Payment,Indemnity,5810.04,2022-07-25,CHK-300368
KM-TXN-001685,KM-CLM-000420,Reserve Change,Expense,-1899.04,2024-04-23,
KM-TXN-001686,KM-CLM-000425,Reserve Change,Medical,-325.78,2022-03-23,
KM-TXN-001687,KM-CLM-000080,Payment,Legal,656.72,2024-07-26,CHK-883714
KM-TXN-001688,KM-CLM-000695,Reserve Change,Legal,1168.59,2024-03-11,
KM-TXN-001689,KM-CLM-000354,Reserve,Medical,1355.64,2022-03-07,
KM-TXN-001690,KM-CLM-000619,Reserve Change,Legal,-2949.58,2022-09-01,
KM-TXN-001691,KM-CLM-000666,Reserve,Legal,21486.44,2022-04-13,
KM-TXN-001692,KM-CLM-000293,Payment,Indemnity,2129.78,2023-02-07,CHK-892547
KM-TXN-001693,KM-CLM-000717,Payment,Expense,9991.39,2023-02-27,CHK-873964
KM-TXN-001694,KM-CLM-000116,Reserve Change,Medical,5883.59,2021-06-14,
KM-TXN-001695,KM-CLM-000529,Reserve Change,Medical,1078.72,2024-02-19,
KM-TXN-001696,KM-CLM-000480,Reserve,Expense,8354.59,2022-07-17,
KM-TXN-001697,KM-CLM-000288,Payment,Indemnity,1358.05,2022-01-21,CHK-239182
KM-TXN-001698,KM-CLM-000668,Reserve Change,Legal,5219.54,2021-10-16,
KM-TXN-001699,KM-CLM-000477,Recovery,Deductible,-956.35,2021-06-01,
KM-TXN-001700,KM-CLM-000025,Reserve,Expense,19232.2,2022-04-10,
KM-TXN-001701,KM-CLM-000431,Payment,Expense,831.94,2022-02-03,CHK-425569
KM-TXN-001702,KM-CLM-000278,Reserve Change,Medical,-6805.37,2024-04-30,
KM-TXN-001703,KM-CLM-000317,Recovery,Salvage,-1099.11,2021-12-16,
KM-TXN-001704,KM-CLM-000638,Payment,Legal,4202.15,2022-10-20,CHK-155926
KM-TXN-001705,KM-CLM-000358,Recovery,Deductible,-717.08,2022-07-24,
KM-TXN-001706,KM-CLM-000276,Payment,Legal,3620.4,2021-12-30,CHK-497735
KM-TXN-001707,KM-CLM-000690,Reserve Change,Expense,-4260.0,2024-01-27,
KM-TXN-001708,KM-CLM-000344,Payment,Expense,5581.19,2021-07-21,CHK-840204
KM-TXN-001709,KM-CLM-000431,Payment,Indemnity,7376.56,2024-04-01,CHK-401021
KM-TXN-001710,KM-CLM-000559,Reserve Change,Indemnity,5103.41,2023-11-26,
KM-TXN-001711,KM-CLM-000712,Reserve,Medical,5919.18,2023-08-10,
KM-TXN-001712,KM-CLM-000563,Reserve Change,Medical,5932.47,2021-09-22,
KM-TXN-001713,KM-CLM-000439,Payment,Expense,458.77,2022-02-05,CHK-286650
KM-TXN-001714,KM-CLM-000462,Reserve Change,Legal,2867.36,2023-02-05,
KM-TXN-001715,KM-CLM-000270,Reserve,Legal,14395.56,2023-09-07,
KM-TXN-001716,KM-CLM-000709,Payment,Medical,3299.38,2024-02-16,CHK-392514
KM-TXN-001717,KM-CLM-000431,Reserve Change,Legal,-4701.85,2022-06-12,
KM-TXN-001718,KM-CLM-000021,Recovery,Subrogation,-836.61,2022-09-25,
KM-TXN-001719,KM-CLM-000143,Reserve,Legal,3347.09,2024-06-24,
KM-TXN-001720,KM-CLM-000760,Reserve,Medical,260.84,2022-11-16,
KM-TXN-001721,KM-CLM-000353,Payment,Legal,439.99,2023-11-17,CHK-247247
KM-TXN-001722,KM-CLM-000465,Payment,Indemnity,7284.54,2022-02-08,CHK-692487
KM-TXN-001723,KM-CLM-000468,Recovery,Salvage,-446.79,2023-11-03,
KM-TXN-001724,KM-CLM-000513,Payment,Legal,6421.18,2022-03-27,CHK-430868
KM-TXN-001725,KM-CLM-000464,Reserve Change,Expense,5718.25,2021-07-15,
KM-TXN-001726,KM-CLM-000394,Payment,Indemnity,3482.44,2022-06-14,CHK-534092
KM-TXN-001727,KM-CLM-000786,Reserve,Medical,1955.41,2022-03-18,
KM-TXN-001728,KM-CLM-000753,Reserve,Indemnity,20258.95,2022-10-06,
KM-TXN-001729,KM-CLM-000058,Payment,Medical,2336.17,2022-05-16,CHK-336936
KM-TXN-001730,KM-CLM-000126,Payment,Indemnity,1907.6,2024-04-13,CHK-975849
KM-TXN-001731,KM-CLM-000461,Payment,Legal,605.51,2024-06-24,CHK-297389
KM-TXN-001732,KM-CLM-000052,Reserve Change,Indemnity,-2503.91,2022-07-16,
KM-TXN-001733,KM-CLM-000735,Payment,Medical,616.18,2024-02-01,CHK-386050
KM-TXN-001734,KM-CLM-000269,Reserve Change,Medical,4795.65,2024-02-09,
KM-TXN-001735,KM-CLM-000096,Reserve Change,Indemnity,7671.85,2023-01-15,
KM-TXN-001736,KM-CLM-000273,Reserve,Legal,19644.02,2023-01-14,
KM-TXN-001737,KM-CLM-000323,Reserve Change,Expense,994.61,2021-12-22,
KM-TXN-001738,KM-CLM-000573,Payment,Medical,1251.12,2024-03-06,CHK-308902
KM-TXN-001739,KM-CLM-000693,Payment,Medical,3202.54,2023-06-23,CHK-285715
KM-TXN-001740,KM-CLM-000133,Payment,Expense,1096.09,2022-12-16,CHK-409258
KM-TXN-001741,KM-CLM-000089,Reserve Change,Indemnity,-156.81,2023-08-11,
KM-TXN-001742,KM-CLM-000685,Reserve Change,Legal,-4107.34,2023-07-31,
KM-TXN-001743,KM-CLM-000005,Payment,Indemnity,3947.23,2022-01-06,CHK-371952
KM-TXN-001744,KM-CLM-000357,Reserve,Expense,14063.84,2024-01-07,
KM-TXN-001745,KM-CLM-000343,Payment,Indemnity,5380.99,2023-10-02,CHK-831442
KM-TXN-001746,KM-CLM-000204,Reserve,Medical,11346.66,2023-10-19,
KM-TXN-001747,KM-CLM-000674,Payment,Expense,3247.25,2022-03-31,CHK-560952
KM-TXN-001748,KM-CLM-000573,Reserve Change,Legal,-5219.11,2021-07-28,
KM-TXN-001749,KM-CLM-000471,Payment,Legal,491.37,2023-01-02,CHK-377395
KM-TXN-001750,KM-CLM-000464,Reserve,Medical,8075.45,2023-12-24,
KM-TXN-001751,KM-CLM-000497,Payment,Indemnity,6775.56,2022-02-02,CHK-196901
KM-TXN-001752,KM-CLM-000702,Payment,Medical,1312.02,2024-07-30,CHK-613682
KM-TXN-001753,KM-CLM-000063,Reserve,Legal,4956.29,2023-08-07,
KM-TXN-001754,KM-CLM-000556,Payment,Legal,1843.08,2021-06-23,CHK-472405
KM-TXN-001755,KM-CLM-000239,Reserve Change,Indemnity,-9216.44,2024-09-01,
KM-TXN-001756,KM-CLM-000540,Recovery,Salvage,-845.92,2023-02-11,
KM-TXN-001757,KM-CLM-000198,Payment,Medical,934.66,2021-08-09,CHK-706806
KM-TXN-001758,KM-CLM-000781,Payment,Medical,3764.22,2023-11-28,CHK-481276
KM-TXN-001759,KM-CLM-000683,Reserve,Medical,4689.09,2021-08-27,
KM-TXN-001760,KM-CLM-000030,Reserve Change,Expense,-896.31,2023-05-28,
KM-TXN-001761,KM-CLM-000666,Payment,Legal,1496.71,2022-03-13,CHK-465805
KM-TXN-001762,KM-CLM-000209,Reserve Change,Legal,-1635.1,2024-01-15,
KM-TXN-001763,KM-CLM-000063,Reserve Change,Medical,-6807.74,2023-12-26,
KM-TXN-001764,KM-CLM-000057,Payment,Expense,5676.09,2022-12-20,CHK-909889
KM-TXN-001765,KM-CLM-000720,Reserve Change,Medical,-3169.52,2021-06-19,
KM-TXN-001766,KM-CLM-000433,Reserve Change,Legal,-2338.76,2022-04-21,
KM-TXN-001767,KM-CLM-000308,Payment,Expense,1987.99,2023-06-03,CHK-773003
KM-TXN-001768,KM-CLM-000575,Payment,Medical,474.06,2024-03-22,CHK-648450
KM-TXN-001769,KM-CLM-000760,Reserve Change,Indemnity,-2495.4,2024-03-27,
KM-TXN-001770,KM-CLM-000466,Reserve,Medical,87093.67,2022-08-06,
KM-TXN-001771,KM-CLM-000653,Payment,Legal,2708.31,2023-05-16,CHK-571516
KM-TXN-001772,KM-CLM-000605,Reserve,Indemnity,1357.36,2024-05-11,
KM-TXN-001773,KM-CLM-000107,Payment,Legal,148.77,2023-08-09,CHK-969793
KM-TXN-001774,KM-CLM-000600,Reserve Change,Medical,5006.97,2024-04-16,
KM-TXN-001775,KM-CLM-000301,Reserve,Expense,1076.94,2021-10-07,
KM-TXN-001776,KM-CLM-000620,Reserve Change,Legal,-2714.35,2022-05-24,
KM-TXN-001777,KM-CLM-000046,Reserve,Legal,2632.39,2022-04-07,
KM-TXN-001778,KM-CLM-000077,Recovery,Salvage,-266.9,2023-05-22,
KM-TXN-001779,KM-CLM-000729,Payment,Indemnity,1649.98,2024-07-28,CHK-761679
KM-TXN-001780,KM-CLM-000169,Reserve,Indemnity,2149.27,2023-04-26,
KM-TXN-001781,KM-CLM-000129,Payment,Expense,3764.46,2023-12-29,CHK-820413
KM-TXN-001782,KM-CLM-000713,Reserve Change,Legal,702.76,2022-03-14,
KM-TXN-001783,KM-CLM-000708,Payment,Expense,10082.48,2022-12-23,CHK-972132
KM-TXN-001784,KM-CLM-000268,Recovery,Deductible,-2842.25,2023-02-11,
KM-TXN-001785,KM-CLM-000600,Payment,Expense,574.91,2023-08-16,CHK-278755
KM-TXN-001786,KM-CLM-000765,Reserve,Legal,3009.34,2021-10-18,
KM-TXN-001787,KM-CLM-000750,Reserve Change,Medical,10771.53,2024-02-16,
KM-TXN-001788,KM-CLM-000585,Payment,Legal,450.27,2023-07-12,CHK-138515
KM-TXN-001789,KM-CLM-000419,Payment,Medical,4708.62,2024-01-23,CHK-975271
KM-TXN-001790,KM-CLM-000161,Reserve,Medical,11181.29,2022-06-05,
KM-TXN-001791,KM-CLM-000058,Payment,Legal,652.79,2024-08-23,CHK-713650
KM-TXN-001792,KM-CLM-000384,Recovery,Salvage,-298.66,2024-04-04,
KM-TXN-001793,KM-CLM-000510,Payment,Legal,16546.55,2024-05-12,CHK-504415
KM-TXN-001794,KM-CLM-000430,Recovery,Deductible,-4125.54,2022-11-13,
KM-TXN-001795,KM-CLM-000340,Reserve Change,Medical,2149.58,2022-02-21,
KM-TXN-001796,KM-CLM-000578,Payment,Indemnity,342.6,2023-03-26,CHK-263267
KM-TXN-001797,KM-CLM-000026,Payment,Legal,8170.04,2024-09-02,CHK-664080
KM-TXN-001798,KM-CLM-000589,Reserve Change,Indemnity,-6952.18,2023-05-14,
KM-TXN-001799,KM-CLM-000798,Reserve Change,Medical,3576.0,2024-09-10,
KM-TXN-001800,KM-CLM-000372,Payment,Medical,259.01,2023-09-05,CHK-696337
KM-TXN-001801,KM-CLM-000036,Payment,Expense,1824.65,2021-10-17,CHK-320895
KM-TXN-001802,KM-CLM-000531,Reserve,Expense,18536.02,2021-09-01,
KM-TXN-001803,KM-CLM-000790,Reserve,Indemnity,70.95,2021-07-31,
KM-TXN-001804,KM-CLM-000267,Reserve Change,Medical,-2641.9,2022-04-22,
KM-TXN-001805,KM-CLM-000794,Payment,Legal,2173.24,2022-09-18,CHK-836296
KM-TXN-001806,KM-CLM-000432,Reserve,Legal,2932.85,2021-12-15,
KM-TXN-001807,KM-CLM-000019,Reserve Change,Indemnity,-3355.37,2022-01-04,
KM-TXN-001808,KM-CLM-000339,Reserve Change,Expense,-667.38,2024-03-19,
KM-TXN-001809,KM-CLM-000140,Reserve Change,Indemnity,5187.62,2024-02-01,
KM-TXN-001810,KM-CLM-000067,Payment,Indemnity,9346.39,2023-03-25,CHK-554928
KM-TXN-001811,KM-CLM-000530,Payment,Expense,4213.4,2022-09-18,CHK-463773
KM-TXN-001812,KM-CLM-000369,Reserve,Legal,50515.82,2022-09-28,
KM-TXN-001813,KM-CLM-000261,Reserve Change,Legal,-2673.9,2022-01-02,
KM-TXN-001814,KM-CLM-000624,Reserve Change,Medical,2983.92,2022-05-23,
KM-TXN-001815,KM-CLM-000627,Reserve Change,Expense,-5094.23,2023-07-27,
KM-TXN-001816,KM-CLM-000678,Reserve Change,Medical,14655.62,2023-10-09,
KM-TXN-001817,KM-CLM-000579,Reserve,Indemnity,5711.41,2021-10-10,
KM-TXN-001818,KM-CLM-000767,Payment,Legal,4745.39,2021-10-05,CHK-777388
KM-TXN-001819,KM-CLM-000582,Payment,Indemnity,218.12,2022-10-26,CHK-950299
KM-TXN-001820,KM-CLM-000203,Reserve Change,Indemnity,3906.67,2022-01-21,
KM-TXN-001821,KM-CLM-000639,Reserve,Legal,5828.7,2021-08-16,
KM-TXN-001822,KM-CLM-000410,Payment,Legal,3155.57,2021-10-28,CHK-815147
KM-TXN-001823,KM-CLM-000080,Reserve,Expense,5015.85,2023-11-22,
KM-TXN-001824,KM-CLM-000688,Payment,Legal,1565.94,2023-07-07,CHK-934951
KM-TXN-001825,KM-CLM-000113,Reserve Change,Medical,-1540.74,2021-07-31,
KM-TXN-001826,KM-CLM-000623,Payment,Legal,1623.62,2022-05-23,CHK-402712
KM-TXN-001827,KM-CLM-000137,Reserve Change,Indemnity,7341.38,2023-03-20,
KM-TXN-001828,KM-CLM-000645,Payment,Indemnity,1163.44,2022-01-07,CHK-317523
KM-TXN-001829,KM-CLM-000189,Reserve,Expense,145535.54,2023-12-08,
KM-TXN-001830,KM-CLM-000277,Payment,Indemnity,1946.24,2023-07-14,CHK-458802
KM-TXN-001831,KM-CLM-000737,Reserve Change,Medical,6999.84,2022-02-28,
KM-TXN-001832,KM-CLM-000103,Reserve,Expense,27334.07,2024-08-19,
KM-TXN-001833,KM-CLM-000107,Reserve,Legal,470.99,2024-07-14,
KM-TXN-001834,KM-CLM-000575,Payment,Legal,357.01,2022-07-15,CHK-833640
KM-TXN-001835,KM-CLM-000757,Payment,Legal,801.21,2022-07-06,CHK-628236
KM-TXN-001836,KM-CLM-000173,Payment,Indemnity,283.6,2022-10-31,CHK-678406
KM-TXN-001837,KM-CLM-000331,Payment,Indemnity,1101.39,2024-03-02,CHK-970168
KM-TXN-001838,KM-CLM-000722,Reserve Change,Medical,140.59,2023-11-14,
KM-TXN-001839,KM-CLM-000191,Reserve Change,Legal,3243.05,2023-01-07,
KM-TXN-001840,KM-CLM-000670,Reserve,Medical,6443.74,2022-09-05,
KM-TXN-001841,KM-CLM-000225,Recovery,Salvage,-668.64,2022-07-18,
KM-TXN-001842,KM-CLM-000684,Reserve Change,Expense,5118.71,2022-04-28,
KM-TXN-001843,KM-CLM-000323,Reserve Change,Medical,4449.42,2023-11-06,
KM-TXN-001844,KM-CLM-000508,Payment,Medical,17843.77,2024-05-18,CHK-879230
KM-TXN-001845,KM-CLM-000548,Payment,Indemnity,2261.87,2022-06-29,CHK-932878
KM-TXN-001846,KM-CLM-000134,Reserve Change,Indemnity,-12054.89,2021-11-24,
KM-TXN-001847,KM-CLM-000037,Reserve Change,Medical,2135.99,2024-09-05,
KM-TXN-001848,KM-CLM-000093,Payment,Expense,27524.66,2021-07-20,CHK-382014
KM-TXN-001849,KM-CLM-000075,Reserve,Indemnity,22901.99,2021-12-15,
KM-TXN-001850,KM-CLM-000756,Payment,Legal,8154.78,2022-07-22,CHK-195166
KM-TXN-001851,KM-CLM-000183,Reserve,Medical,5666.03,2021-08-08,
KM-TXN-001852,KM-CLM-000717,Reserve,Indemnity,19335.63,2022-03-15,
KM-TXN-001853,KM-CLM-000459,Payment,Indemnity,8686.4,2021-06-11,CHK-638205
KM-TXN-001854,KM-CLM-000699,Payment,Expense,1210.63,2023-06-07,CHK-910978
KM-TXN-001855,KM-CLM-000678,Payment,Medical,991.34,2023-09-14,CHK-320958
KM-TXN-001856,KM-CLM-000627,Payment,Legal,3120.17,2024-08-07,CHK-370756
KM-TXN-001857,KM-CLM-000409,Reserve,Expense,21033.93,2024-06-24,
KM-TXN-001858,KM-CLM-000207,Reserve,Medical,78.8,2021-10-26,
KM-TXN-001859,KM-CLM-000245,Reserve,Medical,3669.57,2023-04-29,
KM-TXN-001860,KM-CLM-000333,Payment,Indemnity,173.44,2022-06-15,CHK-328856
KM-TXN-001861,KM-CLM-000673,Reserve,Medical,4089.32,2024-05-17,
